id,block_height,sequence,memo,time_stamp,sender,receiver,chain,tx_hash,amount,denom,effected
BB66D8DCC64CB1B2D0BAFA2142C7A90A25EDE0F055ECC185E4CD4030EE7AD7BE-1,13821837,106772,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 19:56:15 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,BB66D8DCC64CB1B2D0BAFA2142C7A90A25EDE0F055ECC185E4CD4030EE7AD7BE,20000000,transfer/channel-6/uusdc,0
BB7A7CCDAC986CC0ED832313E541EF80D0B263B953986FAFFFABC76B08DE7600-1,13832095,107394,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 12:40:55 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,BB7A7CCDAC986CC0ED832313E541EF80D0B263B953986FAFFFABC76B08DE7600,479465645,transfer/channel-6/uusdc,0
BB9A184A65BC04A4EB0149CB01B176B23EE4A24CEA6CB3591065479EB823E679-1,13820524,106525,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 17:47:31 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BB9A184A65BC04A4EB0149CB01B176B23EE4A24CEA6CB3591065479EB823E679,10000000,transfer/channel-6/uusdc,0
BBBA5BA9FA810F2F739D06D5DCA0D683168D0A743BA707172AD56F42A6996719-1,13819781,106241,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Wed Jul 31 2024 16:34:36 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,BBBA5BA9FA810F2F739D06D5DCA0D683168D0A743BA707172AD56F42A6996719,10000000,transfer/channel-6/uusdc,0
BBC55AB5E808143387FDCCC8CD24DBDE4E3986BC2F19E6AAB44AC2B4D599A095-1,13816648,105439,rly(),Wed Jul 31 2024 11:28:03 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BBC55AB5E808143387FDCCC8CD24DBDE4E3986BC2F19E6AAB44AC2B4D599A095,1110000,transfer/channel-6/uusdc,0
BBC827E29CE155A10DFA009350DBBFD5CCCAF72F75F4F2C5E656BC841FCE1CC0-1,13867631,108137,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Sat Aug 03 2024 22:45:06 GMT+0000 (GMT),terra12r0eugdhgzzjp4g37mwvd6udj97r3zjyvkmqvn,axelar17m6wmurxlqa3sn93rujvn9y0n9u8y6wuymhetn,axelar-dojo-1,BBC827E29CE155A10DFA009350DBBFD5CCCAF72F75F4F2C5E656BC841FCE1CC0,20000000,transfer/channel-6/uusdc,0
BBC887CFD0D3A2D4739D80B25F3F478377ECD5B2084DA53E3A1744EFE2F4DE55-1,13820665,106555,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 18:01:19 GMT+0000 (GMT),terra1hvku2dtdq20mdxcmcjkrr0a2u8dwrrx4w7zg54,axelar1p965r8d49qvkqg5u2g0q0m5feetfzfsljk7srr,axelar-dojo-1,BBC887CFD0D3A2D4739D80B25F3F478377ECD5B2084DA53E3A1744EFE2F4DE55,25544144127,transfer/channel-6/uusdc,0
BBDD5417319E2D2A4F1F08F126E51DB100A49C8DE86914EEF8A36D58FF6448A3-1,13730823,1308592,Relayed by DTEAM | hermes 1.10.0+fc998de4 (https://hermes.informal.systems),Thu Jul 25 2024 14:50:10 GMT+0000 (GMT),osmo1drs6420jr50dm0vr9jkdd949tsrtkxsnxdl862,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BBDD5417319E2D2A4F1F08F126E51DB100A49C8DE86914EEF8A36D58FF6448A3,157124127,transfer/channel-208/uaxl,0
BBDF87C58EE59ECD50F58A5B0D921978CF6ADDE6CD472AB2B0080D991A19B7FA-1,13869204,108157,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Sun Aug 04 2024 01:18:25 GMT+0000 (GMT),terra1gr3g8yewg37zgtmzgppmyhj97v78lvzmfy44nn,axelar1gr3g8yewg37zgtmzgppmyhj97v78lvzmtwea6j,axelar-dojo-1,BBDF87C58EE59ECD50F58A5B0D921978CF6ADDE6CD472AB2B0080D991A19B7FA,216350151,transfer/channel-6/uusdc,0
BBE090527734C35DC82DC15A0102EBC6BE23C930769AD0367A62AC877FF3C93F-1,13848194,1316516,Relayed by Validatrium.com | hermes 1.10.1+7a67ac5 (https://hermes.informal.systems),Fri Aug 02 2024 15:00:56 GMT+0000 (GMT),osmo1pkutp8yfkzyre56rl0phkfm3dgakhtca4u57h9,axelar1pkutp8yfkzyre56rl0phkfm3dgakhtcaef3x2k,axelar-dojo-1,BBE090527734C35DC82DC15A0102EBC6BE23C930769AD0367A62AC877FF3C93F,124587,transfer/channel-208/wbtc-satoshi,0
BBEBC1FC65FB19C974494AE5FFAF3674171093FDAB71B3FAC742F63B3CFD17D1-1,13837745,107615,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 21:55:05 GMT+0000 (GMT),terra1aeuq5nxayphgk400jq0ush4jxfdp2uar5ut7hg,axelar1kfjtf7r594krs8zesf7zx6argu7wvw4l8z7h90,axelar-dojo-1,BBEBC1FC65FB19C974494AE5FFAF3674171093FDAB71B3FAC742F63B3CFD17D1,820735081952,transfer/channel-6/weth-wei,0
BBF85E71D03F1FE8D72A92962E906C3D91A423996085AAE4B78DA05402BB0BC7-1,13845214,107782,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Fri Aug 02 2024 10:07:47 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BBF85E71D03F1FE8D72A92962E906C3D91A423996085AAE4B78DA05402BB0BC7,1000000,transfer/channel-6/uusdc,0
BC1123D104F794B007A14B35F039B2D6FD31BC9CD734A6C37F8F13C0138AED7C-1,13824970,106966,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 01:02:35 GMT+0000 (GMT),terra1z034dtduhfvm0alvef9rlv8xjymljl935xd5qp,axelar1s7ae55kxmw3stfy38768ey4wt52vt20sne4hyy,axelar-dojo-1,BC1123D104F794B007A14B35F039B2D6FD31BC9CD734A6C37F8F13C0138AED7C,8755978,transfer/channel-6/uusdc,0
BC1AA083886B92DB1749C4AF557EFB522378A58F4A4DDBB55CAE1034C43AFD96-1,13867905,108145,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Sat Aug 03 2024 23:11:50 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,BC1AA083886B92DB1749C4AF557EFB522378A58F4A4DDBB55CAE1034C43AFD96,250000000,transfer/channel-6/uusdc,0
BC239A157E9704164ADB3C9214BC55B20558616E1753F0D6A74C8ECCAAB0C033-1,13814529,104844,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 08:00:25 GMT+0000 (GMT),terra1ezzxxzp00ddl7dw9a9jkq57gll7ny00jz8a807,axelar14rmdxftvvqas547azl8tr2s9unynmjar0ucy43,axelar-dojo-1,BC239A157E9704164ADB3C9214BC55B20558616E1753F0D6A74C8ECCAAB0C033,12027219,transfer/channel-6/uusdt,0
BC294F26C9F2F4A9E3A271B245E778C2F2E3F0A842B9D04D74D538D721358CDE-1,13819168,106030,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 15:34:39 GMT+0000 (GMT),terra1h47mcdslzhwvcdl85vjudm92wtlhkzw6xkx60t,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BC294F26C9F2F4A9E3A271B245E778C2F2E3F0A842B9D04D74D538D721358CDE,24277866,transfer/channel-6/uusdc,0
BC3503E7F0CA4E26A163BC7309B8291ADEA8D558DA4070AF682D045F1667B76E-1,13719377,1307872,Relayed by Qubelabs.io | hermes 1.10.0+fc998de4c (https://hermes.informal.systems),Wed Jul 24 2024 20:02:46 GMT+0000 (GMT),osmo1z24llw8lyafczgpza7qzdpmx273c4zxwjgl6qpu8ly34g3g9jd2q6vnd3t,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BC3503E7F0CA4E26A163BC7309B8291ADEA8D558DA4070AF682D045F1667B76E,606459822207967128,transfer/channel-208/arb-wei,0
BC3A9939150E245E54BA876D67585BB44CBC20EFAD385E6325918D0B30CFA898-1,13820636,106545,👾 Relayed by cosmosrescue.com | rly(2.5.2-28-gdf42391),Wed Jul 31 2024 17:58:28 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BC3A9939150E245E54BA876D67585BB44CBC20EFAD385E6325918D0B30CFA898,200000000,transfer/channel-6/uusdc,0
BC65BE915EB9A72AE55EE85C1AAAB912A94C07F5F08FCBC770E20779123DA0E6-1,13828174,107214,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 06:15:55 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BC65BE915EB9A72AE55EE85C1AAAB912A94C07F5F08FCBC770E20779123DA0E6,9363,transfer/channel-6/wbtc-satoshi,0
BC9343271520821601AA77A37F128B9AC43C7730A500BF2551157EA0EB032E44-1,13813914,104590,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 07:00:05 GMT+0000 (GMT),terra1f4q6rueku20ygq8wj8eyzv6csh0runf3cpx2qu,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BC9343271520821601AA77A37F128B9AC43C7730A500BF2551157EA0EB032E44,784360332,transfer/channel-6/uusdc,0
BC9B82B3287A0CF392D340B5A240299D66EF8391E4A3BA7E4073DF8826BFB4D1-1,13827991,107197,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 05:57:57 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BC9B82B3287A0CF392D340B5A240299D66EF8391E4A3BA7E4073DF8826BFB4D1,50000000,transfer/channel-6/uusdc,0
BCA69C9AF50A0D822AFABFCC5391040BD0B203A7C151FBFA1BBB615D14B08165-1,13827768,107158,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 05:36:10 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BCA69C9AF50A0D822AFABFCC5391040BD0B203A7C151FBFA1BBB615D14B08165,5000000,transfer/channel-6/uusdc,0
BCA7DDBEFC3D092231202838D9C5DF37D364CA7C1D0B2FF6BB6BB5BF6B35EE8A-1,13821861,106776,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 19:58:34 GMT+0000 (GMT),terra1ajhn3sfkqpqydqz9jd6eg67jeq0pxtkzn9sula,axelar15daedqkhvt64jyldq5674058thgpdrue9rqn46,axelar-dojo-1,BCA7DDBEFC3D092231202838D9C5DF37D364CA7C1D0B2FF6BB6BB5BF6B35EE8A,10000000,transfer/channel-6/uusdc,0
BCB027017870DD9D4813B2C13DFC4E718BA1DA62685CD244FCA6A8026F839CCE-1,13819190,106042,rly(),Wed Jul 31 2024 15:36:48 GMT+0000 (GMT),terra1gxk6hzx3czyhd8e6yus4t6l7n3nmpxfxknlp3g,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BCB027017870DD9D4813B2C13DFC4E718BA1DA62685CD244FCA6A8026F839CCE,91667405,transfer/channel-6/uusdc,0
BCBB4AC8A1632DC6976A0D7D8DD554BE4DE3E9083F1363144C478F9100A0FEC7-1,13892385,108376,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 15:08:12 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,BCBB4AC8A1632DC6976A0D7D8DD554BE4DE3E9083F1363144C478F9100A0FEC7,450000000,transfer/channel-6/uusdc,0
BCC2F557EC9C1109D5FF1CCB11C011FAFE776E053F9CF993571983810AEBF6B1-1,13888215,108307,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 08:19:05 GMT+0000 (GMT),terra16ncq3dmcexezanrctvs55m9jhgxcxr4cnmz90m,axelar1n8sre5cuf3spfm77h0tp32uwh7gsw2ylwlkwu6,axelar-dojo-1,BCC2F557EC9C1109D5FF1CCB11C011FAFE776E053F9CF993571983810AEBF6B1,122350809,transfer/channel-6/uusdc,0
BCD83F30DA760866AC798A5B9F0C362AF17F74C9084B4BE51EC35A185B7D80D9-1,13820247,106453,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 17:20:19 GMT+0000 (GMT),terra1lq3v3kz2lnczz7fw604tyk2m7vaf2yuzjj898u,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BCD83F30DA760866AC798A5B9F0C362AF17F74C9084B4BE51EC35A185B7D80D9,5000000,transfer/channel-6/uusdc,0
BCD83F30DA760866AC798A5B9F0C362AF17F74C9084B4BE51EC35A185B7D80D9-2,13820247,106454,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 17:20:19 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BCD83F30DA760866AC798A5B9F0C362AF17F74C9084B4BE51EC35A185B7D80D9,1000000,transfer/channel-6/uusdt,0
BCD87D57C86E1B725B9150BB3D1A5C6B07B3ABE0A725B2EB6CBCC2CE6499BCC8-1,13813679,104448,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 06:37:00 GMT+0000 (GMT),terra1kkalkv9jc86l709q0c38mjwexaepj354rd8a05,axelar1kkalkv9jc86l709q0c38mjwexaepj354p8t4x4,axelar-dojo-1,BCD87D57C86E1B725B9150BB3D1A5C6B07B3ABE0A725B2EB6CBCC2CE6499BCC8,100000000,transfer/channel-6/uusdc,0
BCDD06CEC2B8F2A9967A198A9039A1833B6C7FFF2A941C4F128BA6B5DCC3D392-1,13828395,107230,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 06:37:34 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BCDD06CEC2B8F2A9967A198A9039A1833B6C7FFF2A941C4F128BA6B5DCC3D392,5000000,transfer/channel-6/uusdc,0
BCE7D21CF441188EF05A451929905FAE060E6A4750051E928D2F5C71374CC9D1-1,13812540,103982,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 04:44:45 GMT+0000 (GMT),terra16nha8cvnrl6t0zkr9tvdjnw23dgf3vv2j9qndd,axelar1al5pp6dktlk9asl38ct5eg7evgcyaut35w4f7s,axelar-dojo-1,BCE7D21CF441188EF05A451929905FAE060E6A4750051E928D2F5C71374CC9D1,4655483041,transfer/channel-6/uusdc,0
BCFE11FFA88817680DAFC1DCFCD1871F492DB7F871317F1C406542EE11CDF608-2,13773843,2142208,👾 Relayed by cosmosrescue.com | rly(2.5.2-38-g31ba93e),Sun Jul 28 2024 13:26:08 GMT+0000 (GMT),axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,osmo15jw7xccxaxk30lf4xgag8f7aeg53pgkh74e39rv00xfnymldjaas2fk627,axelar-dojo-1,BCFE11FFA88817680DAFC1DCFCD1871F492DB7F871317F1C406542EE11CDF608,1637107,uusdc,0
BD0FBF096683DA6911C548780ABFD46C91FFE329C0B97D5476FCD22B234A9A57-1,13877659,108230,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Sun Aug 04 2024 15:03:47 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,BD0FBF096683DA6911C548780ABFD46C91FFE329C0B97D5476FCD22B234A9A57,1000000,transfer/channel-6/uusdc,0
BD214FD09AFDAAD7F10A5274B7EAFE5EA8875263C8C863100368DCFC735D2B48-1,13843962,2148724,Relayed by Validatrium.com | hermes 1.10.1+7a67ac5 (https://hermes.informal.systems),Fri Aug 02 2024 08:04:47 GMT+0000 (GMT),axelar1n7vr92emc0dhutrleqddlkpsgdwhz9swttwh3z,osmo1n7vr92emc0dhutrleqddlkpsgdwhz9sw87t0v3,axelar-dojo-1,BD214FD09AFDAAD7F10A5274B7EAFE5EA8875263C8C863100368DCFC735D2B48,161000,wbtc-satoshi,0
BD286714AE090CE4B98752303132691B79D20ABC903A578B23568EFA427FEAD6-1,13835083,107517,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 17:34:09 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,BD286714AE090CE4B98752303132691B79D20ABC903A578B23568EFA427FEAD6,55336719,transfer/channel-6/uusdt,0
BD33C6218125815AB3F41A0D013AC266BC77642AEDD3765502BCD55002FBB887-1,13814165,104697,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 07:24:42 GMT+0000 (GMT),terra1kkalkv9jc86l709q0c38mjwexaepj354rd8a05,axelar1kkalkv9jc86l709q0c38mjwexaepj354p8t4x4,axelar-dojo-1,BD33C6218125815AB3F41A0D013AC266BC77642AEDD3765502BCD55002FBB887,10000000,transfer/channel-6/uusdc,0
BD341561AA23AF50EDF4366229EE01B97CF9E4DFE4ADD6B83087333E61E39109-1,13864414,108067,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Sat Aug 03 2024 17:30:05 GMT+0000 (GMT),terra1t6k5zay9cx4ltpwvhyxavm2q3a8suw5pgh7f7m,axelar1egpw3sght0wk427m40weyaza5nkgtu2zrlmaea,axelar-dojo-1,BD341561AA23AF50EDF4366229EE01B97CF9E4DFE4ADD6B83087333E61E39109,1000000,transfer/channel-6/uusdc,0
BD518804107211BC8AECF412CCA7A95B56D44108FAAC057E7A47107F36B36858-1,13829191,107275,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Thu Aug 01 2024 07:55:43 GMT+0000 (GMT),terra152mq9nfnsmpeak0wydnp8znck6c6a4rtm6azcp,axelar1874rvuf44jpnvxkk32r2pg4ef8rkm0wgqg6tt9,axelar-dojo-1,BD518804107211BC8AECF412CCA7A95B56D44108FAAC057E7A47107F36B36858,2295161914,transfer/channel-6/uusdc,0
BD518804107211BC8AECF412CCA7A95B56D44108FAAC057E7A47107F36B36858-2,13829191,107274,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Thu Aug 01 2024 07:55:43 GMT+0000 (GMT),terra1ccft9e5wsummktztxve6awh27damxknemdyqg9,axelar1423mwsl89wfg74payjav5mhuezhduulr6vmq4w,axelar-dojo-1,BD518804107211BC8AECF412CCA7A95B56D44108FAAC057E7A47107F36B36858,382000000,transfer/channel-6/uusdc,0
BD549A951F379663261F7452AA31E1240AD9A36F0DD916FC6370DE50382E2EF8-1,13814142,104677,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 07:22:27 GMT+0000 (GMT),terra1n3ayt8z0a07qwnf6ml9rapkh0754hmdhasuwkw,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BD549A951F379663261F7452AA31E1240AD9A36F0DD916FC6370DE50382E2EF8,6486974,transfer/channel-6/uusdc,0
BD549A951F379663261F7452AA31E1240AD9A36F0DD916FC6370DE50382E2EF8-2,13814142,104678,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 07:22:27 GMT+0000 (GMT),terra1kkalkv9jc86l709q0c38mjwexaepj354rd8a05,axelar1kkalkv9jc86l709q0c38mjwexaepj354p8t4x4,axelar-dojo-1,BD549A951F379663261F7452AA31E1240AD9A36F0DD916FC6370DE50382E2EF8,10000000,transfer/channel-6/uusdc,0
BD5BD8DFFC07920065DF42709EE921C1FCA4785DF785A141D07544059B92DD25-1,13818198,105684,rly(),Wed Jul 31 2024 13:59:42 GMT+0000 (GMT),terra1gxk6hzx3czyhd8e6yus4t6l7n3nmpxfxknlp3g,axelar1pwlqw8cnawgyga9u0egsa9plgmhxdllrhd5nk3,axelar-dojo-1,BD5BD8DFFC07920065DF42709EE921C1FCA4785DF785A141D07544059B92DD25,56417966,transfer/channel-6/uusdc,0
BD618FF79EE6A526F0F738ADBB56610984E3B44081E513F82365A65E6AFD587A-1,13822498,106836,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 31 2024 21:00:59 GMT+0000 (GMT),terra16smvyxwrrvfy8utsepvfufe5ne8f7atkd4kk4n,axelar1vyeu5ragd53huewj7x44vaq4gvq4shhrp7y6fm,axelar-dojo-1,BD618FF79EE6A526F0F738ADBB56610984E3B44081E513F82365A65E6AFD587A,1000000,transfer/channel-6/uusdc,0
BD71300D83AA382B5200AE26C79B1F34DA4CE641ED3E5EA4C36D0A25358B4D7F-1,13814726,104970,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 08:19:46 GMT+0000 (GMT),terra1h766y4nusclkr7sua5czdrm7nru44e6rga06xt,axelar19ywpyeuantxzshjupsfdk75zhvekduk4fsmz538fys8pek4ng8jsq0w3mf,axelar-dojo-1,BD71300D83AA382B5200AE26C79B1F34DA4CE641ED3E5EA4C36D0A25358B4D7F,11000000000,transfer/channel-6/uusdc,0
BD73D6B0FCA9E27E8E0BF985836171CB82CD881E4224D33D750254EAEEC2F0D4-1,13707289,3363,mzonder | hermes 1.10.0+fc998de (https://hermes.informal.systems),Wed Jul 24 2024 00:13:32 GMT+0000 (GMT),celestia1s7jj0syx37kyhv7l99l5wtlzh33yavut0wew4c,axelar1dv4u5k73pzqrxlzujxg3qp8kvc3pje7jtdvu72npnt5zhq05ejcsn5qme5,axelar-dojo-1,BD73D6B0FCA9E27E8E0BF985836171CB82CD881E4224D33D750254EAEEC2F0D4,17281511,utia,0
BD8055C457035BEBF7448F4AF55893BD05D4BB101EC4EB3944751A039DE616C4-1,13864364,108066,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Sat Aug 03 2024 17:25:11 GMT+0000 (GMT),terra15a3jr6533faungays55qjmsttwtlr5qeglhsql,axelar1kwm9s5hjcvtxj9df6z5lxut2ecvaxstdgg8lcg,axelar-dojo-1,BD8055C457035BEBF7448F4AF55893BD05D4BB101EC4EB3944751A039DE616C4,106974,transfer/channel-6/uusdc,0
BD881E3969FF0A920C5DD57F389D1B98CDE71442FCD2B83C69A2F73B86E83D97-1,13897017,108428,Relayed with 💜 by Lavender.Five Nodes 🐝 | rly(2.5.2),Mon Aug 05 2024 22:41:44 GMT+0000 (GMT),terra1gqen4nmatzkgemacvzvhcrmdm9dxp955ent90w,axelar1t5ha66sv755c3jgqlgl9qemmn63uvwlm8sn8p6,axelar-dojo-1,BD881E3969FF0A920C5DD57F389D1B98CDE71442FCD2B83C69A2F73B86E83D97,450000000,transfer/channel-6/uusdc,0
BDAABA28BEA5C93EEACE4CF9437FD84DE283E361F23675126928EB1F1DF0BF39-1,13820285,106471,Relayed by cosmosrescue.com | hermes 1.9.0 (https://hermes.informal.systems),Wed Jul 31 2024 17:24:03 GMT+0000 (GMT),terra18h7ld57f9whrmwktmz5pecd2pnf9kfqa5n2skp,axelar1dultlt37nav8y6l96y5tzq3ghz7mfr3l8l5h8n,axelar-dojo-1,BDAABA28BEA5C93EEACE4CF9437FD84DE283E361F23675126928EB1F1DF0BF39,5000000,transfer/channel-6/uusdt,0
BDC087D9558DCD5D80761CCC3E3872372FEE796B5B6278DFB7645776B8D582FF-1,13817248,105541,rly(),Wed Jul 31 2024 12:26:48 GMT+0000 (GMT),terra14aqddykks6c8j0lfkk00n2xe4mf65dsssncutc,axelar16snjkmde2dmqd0x7zqn48zu4ew2r4uylgdmr79,axelar-dojo-1,BDC087D9558DCD5D80761CCC3E3872372FEE796B5B6278DFB7645776B8D582FF,327711,transfer/channel-6/wbtc-satoshi,0
BDC523E2750A0A98F6E2685EA8C56FCEE4742E7E4D29B40DEA928EEDEDEEDCA7-1,13826782,107076,Terraform Labs | hermes 1.10.0+fc998de (https://hermes.informal.systems),Thu Aug 01 2024 03:59:47 GMT+0000 (GMT),terra166gq6jjhua26jmjpe5vw5c43sraytlhp55xdg9,axelar1rqlne3duhe24efl3xmluzyh6l5k49t77uk7zdr,axelar-dojo-1,BDC523E2750A0A98F6E2685EA8C56FCEE4742E7E4D29B40DEA928EEDEDEEDCA7,4065350229,transfer/channel-6/uusdc,0
BDD2984AA4D360297ABD7085DE5C478677BEF8DEADCFAB4616B5764BA3200EE1-1,13817091,105514,rly(),Wed Jul 31 2024 12:11:22 GMT+0000 (GMT),terra17j647jarlmdvq7685pfm6ey8cqw28n6706qfh9,axelar1cy5mg3rmu70yu62acfc50fec45g7k79zd34cyz,axelar-dojo-1,BDD2984AA4D360297ABD7085DE5C478677BEF8DEADCFAB4616B5764BA3200EE1,600000000,transfer/channel-6/uusdc,0
